firm_id,name,owner_name,owner_age_estimate,address,city,state,zip_code,metro,phone,email,website,subindustry,naics_code,revenue_estimate,employee_count,years_established,yelp_rating,yelp_review_count,google_rating,google_review_count,succession_risk_score,wealth_index,formation_rate,estimated_ebitda,estimated_multiple,deal_score
firm_0372,Summit Specialists,Dorothy Anderson,54,2607 Commerce Blvd,North Miami Beach,FL,33161,Miami,(375) 476-4140,info@summitspecialis.com,www.summitspecialis.com,Tax Preparation,541213,1208376,13,3,2.7,132,2.6,216,11,73,12.4,363488,3.2242430370578714,66.63
firm_0376,Donna Robinson & Associates,Susan Adams,59,4832 Second Way,North Miami Beach,FL,33161,Miami,(664) 933-7791,info@donnarobinsonan.com,www.donnarobinsonan.com,Tax Preparation,541213,3273641,10,9,2.6,55,2.5,89,20,73,12.4,1094515,2.376606445639263,66.63
firm_0300,Anthony Gonzalez & Associates,Sarah Campbell,56,1981 Third Way,Coral Gables,FL,33144,Miami,(274) 392-5898,info@anthonygonzalez.com,www.anthonygonzalez.com,Tax Preparation,541213,1173907,13,6,3.7,11,3.8,18,23,84,12.8,314523,2.8457062806803624,66.56
firm_0305,Midtown Accounting,Gary Harris,50,6005 Business Way,Coral Gables,FL,33144,Miami,(431) 567-2120,info@midtownaccounticpa.com,,Payroll Services,541214,5696547,22,24,3.6,12,3.5,8,41,84,12.8,932415,3.7137716804414493,66.56
firm_0339,Thomas Lee Tax Services,Anthony Nelson,52,4142 Business Way,Kendall,FL,33155,Miami,(517) 360-7536,info@thomasleetaxsertax.com,,Forensic Accounting,541211,8717498,23,14,3.6,6,3.9,10,35,78,13.9,2420544,4.17157981226025,66.43
firm_0389,North Group,Laura Gonzalez,41,7702 Park Dr,Orlando,FL,32801,Orlando,(511) 748-6279,info@northgroupcpa.com,,Payroll Services,541214,1693862,15,39,2.9,12,3.0,16,41,78,13.9,361679,4.065844915158055,66.43
firm_0520,Summit Tax Preparation,Sharon Jones,45,7105 Third Ave,Tampa,FL,33612,Tampa,(330) 515-7666,info@summittaxpreparcpa.com,www.summittaxpreparcpa.com,Tax Preparation,541213,4387964,24,8,3.0,119,2.7,87,1,73,11.9,847088,3.1542549835475673,66.28
firm_0524,Heritage Consulting,William Flores,38,3885 Second St,Tampa,FL,33612,Tampa,(821) 489-2602,info@heritageconsult.com,www.heritageconsult.com,Bookkeeping Services,541219,5498744,16,5,3.9,98,4.1,75,6,73,11.9,988171,3.0507091206603145,66.28
firm_0526,Capital Partners,Betty Walker,45,3508 First St,Tampa,FL,33612,Tampa,(701) 668-3048,info@capitalpartners.com,,Estate Planning,541211,784775,14,36,3.6,0,3.8,0,55,73,11.9,141639,4.3536522638019335,66.28
firm_0199,Precision Specialists,Betty Lee,73,3692 Oak St,Springfield,MA,01109,Springfield,(762) 217-4935,info@precisionspeciatax.com,,Estate Planning,541211,4250388,24,34,2.5,1,2.3,1,93,58,7.9,1411330,3.7697801057960234,66.23
firm_0201,Midtown Firm,Dorothy Campbell,74,5904 Commerce St,Springfield,MA,01109,Springfield,(287) 244-4757,info@midtownfirm.com,,Bookkeeping Services,541219,2842323,17,30,2.6,14,2.4,8,83,58,7.9,899724,3.4485597186531116,66.23
firm_0285,Elite CPA,Mark Garcia,43,6856 Park Ave,Homestead,FL,33176,Miami,(947) 974-2827,info@elitecpa.com,www.elitecpa.com,Tax Preparation,541213,5836590,45,12,3.5,6,3.7,7,18,64,9.4,1568322,2.9840231742824375,66.18
firm_0451,Scott Hall Accounting,Sarah Lee,73,4566 First St,Orlando,FL,32809,Orlando,(301) 986-5063,info@scotthallaccountax.com,,Estate Planning,541211,633812,4,27,3.7,6,3.7,7,91,74,12.7,107510,3.545458430973911,65.99000000000001
firm_0237,Ridge Bookkeeping,Donna Torres,40,8354 Park St,Coral Gables,FL,33134,Miami,(369) 594-4416,info@ridgebookkeepincpa.com,,CPA Firms,541211,636345,7,36,3.2,22,3.0,31,40,82,12.3,147018,3.868366197786898,65.91
firm_0465,Jeffrey Rodriguez CPA,James White,56,6568 Second Blvd,Tampa,FL,33602,Tampa,(658) 860-4367,info@jeffreyrodriguecpa.com,www.jeffreyrodriguecpa.com,CPA Firms,541211,7185135,45,4,3.1,136,3.2,240,24,79,14.8,1958729,3.418089539509222,65.85
firm_0657,Precision Bookkeeping,Sarah Hall,61,5556 Main St,Pensacola,FL,32501,Pensacola,(394) 582-4965,info@precisionbookketax.com,,CPA Firms,541211,6202707,26,40,3.2,4,3.4,5,71,67,9.7,948569,3.572473632023541,65.84
firm_0207,Mark Williams CPA,John Anderson,52,9883 Park Blvd,Springfield,MA,01118,Springfield,(850) 933-6888,info@markwilliamscpa.com,,Bookkeeping Services,541219,7056178,22,28,3.8,25,4.0,20,49,63,9.1,1627702,3.324125902921166,65.82
firm_0498,Quality Professional Corporation,Frank Green,41,681 Second Way,Tampa,FL,33607,Tampa,(732) 377-7925,info@qualityprofessitax.com,www.qualityprofessitax.com,Payroll Services,541214,6144655,45,5,2.8,56,2.9,36,2,81,13.8,1132332,3.372817195539013,65.81
firm_0641,Donna Jackson Tax Services,Betty Campbell,35,5150 Second Dr,Gainesville,FL,32601,Gainesville,(568) 284-9559,info@donnajacksontaxcpa.com,www.donnajacksontaxcpa.com,CPA Firms,541211,1985375,6,5,2.7,142,2.6,204,14,69,11.9,575389,3.047231288163602,65.68
firm_0038,Advanced Firm,Donna White,39,2679 Second Way,Burlington,MA,01803,Boston,(242) 200-9898,info@advancedfirmtax.com,,Estate Planning,541211,5957175,39,38,3.4,19,3.5,27,48,91,15.3,1274213,4.014789799039489,65.65
firm_0219,Valley Tax Services,Richard Mitchell,47,1882 Main Way,Lowell,MA,01854,Lowell,(335) 269-6567,info@valleytaxserviccpa.com,www.valleytaxserviccpa.com,Forensic Accounting,541211,2447021,22,7,3.1,134,3.1,92,8,72,11.2,408437,3.748939236285333,65.63999999999999
firm_0572,Excellence Firm,Richard White,64,2400 Third St,Fort Lauderdale,FL,33301,Fort Lauderdale,(260) 525-4708,info@excellencefirm.com,www.excellencefirm.com,Forensic Accounting,541211,6707511,42,7,2.9,103,3.0,104,28,81,13.4,1740767,4.1404723352644135,65.53
firm_0412,Community Professional Corporation,Nancy Carter,37,9626 Business St,Orlando,FL,32835,Orlando,(748) 422-6142,info@communityprofes.com,www.communityprofes.com,Payroll Services,541214,3549264,17,7,3.4,137,3.2,138,14,71,11.2,1005622,4.015035837710675,65.49
firm_0421,Crown Group,Timothy Moore,38,3024 Second Dr,Orlando,FL,32804,Orlando,(538) 621-7426,info@crowngrouptax.com,,CPA Firms,541211,8256354,30,25,3.5,13,3.8,18,39,76,12.8,2487495,3.098599736411466,65.36
firm_0409,Midtown Professional Corporation,Helen Johnson,35,8264 First Blvd,Winter Springs,FL,32789,Orlando,(922) 958-4459,info@midtownprofessi.com,,Bookkeeping Services,541219,7485904,15,10,2.5,9,2.7,12,44,89,14.7,1130118,3.244117464125642,65.35
firm_0630,Edward Mitchell CPAs,Timothy Martinez,43,4382 Third Dr,Naples,FL,34102,Naples,(394) 449-1079,info@edwardmitchellccpa.com,,Estate Planning,541211,8256410,28,24,3.5,18,3.2,27,48,95,8.7,2282153,3.5027077449785065,65.34
firm_0216,Capital Associates,Jason Moore,56,5119 Park Way,Lowell,MA,01851,Lowell,(303) 831-5364,info@capitalassociat.com,,Bookkeeping Services,541219,5667486,24,30,3.4,18,3.5,17,66,74,11.6,1834303,3.384792588913713,65.22
firm_0225,Coastal LLC,William Miller,38,9761 Business Blvd,Peabody,MA,01960,Boston,(693) 762-5565,info@coastalllccpa.com,www.coastalllccpa.com,Tax Preparation,541213,5686722,43,5,2.5,21,2.6,29,13,81,12.9,1622775,2.900262561494387,65.18
firm_0018,Heritage CPA,Anthony Sanchez,54,5377 Elm Way,Boston,MA,02118,Boston,(777) 759-7816,info@heritagecpa.com,,Bookkeeping Services,541219,5724487,29,36,3.0,13,3.0,13,52,73,11.4,1914163,3.186882526050763,64.93
firm_0024,Angela Lewis Tax Services,Nancy Perez,72,7398 Park Dr,Boston,MA,02118,Boston,(379) 713-8424,info@angelalewistaxs.com,www.angelalewistaxs.com,Estate Planning,541211,688398,2,7,3.5,131,3.7,215,41,73,11.4,218908,3.575031187186788,64.93
firm_0464,North Professional Corporation,Brian Garcia,70,6719 Park Blvd,Tampa,FL,33602,Tampa,(871) 349-2680,info@northprofession.com,,CPA Firms,541211,727118,2,18,2.6,1,2.6,0,90,79,14.8,124104,3.8163365639049935,64.85
firm_0485,Metro Partners,Timothy King,53,8458 Elm St,Tampa,FL,33629,Tampa,(736) 665-6710,info@metropartnerstax.com,,Estate Planning,541211,7486800,29,29,3.3,8,3.3,13,45,91,12.9,1831652,3.8777459933949707,64.68
firm_0066,Downtown Firm,Sarah Taylor,51,75 Main Dr,Boston,MA,02101,Boston,(763) 784-6722,info@downtownfirm.com,,Bookkeeping Services,541219,6505262,29,27,2.9,16,3.0,9,49,84,18.4,2154731,3.562341536300209,64.6
firm_0202,Advanced CPA,Larry Johnson,37,8474 Oak Blvd,Springfield,MA,01109,Springfield,(562) 710-3846,info@advancedcpacpa.com,,Forensic Accounting,541211,2853983,21,29,3.3,25,3.6,32,46,58,7.9,957695,4.030366272014531,64.23
firm_0163,Bay Area Specialists,Matthew Lopez,41,2393 Park Dr,Worcester,MA,01609,Worcester,(801) 344-6829,info@bayareaspecialitax.com,www.bayareaspecialitax.com,Estate Planning,541211,5715244,28,27,2.6,18,2.5,11,28,68,9.8,1837197,4.379717549574835,64.06
firm_0289,Legacy Tax Services,Ronald Johnson,62,857 Elm Way,Hialeah,FL,33015,Miami,(503) 635-6877,info@legacytaxserviccpa.com,,Bookkeeping Services,541219,7169236,29,33,2.5,12,2.3,21,77,59,8.8,2181480,3.338763351351911,64.01
firm_0169,Paul Hernandez CPA,Sandra Jones,45,8081 Park Blvd,Worcester,MA,01602,Worcester,(926) 878-4394,info@paulhernandezcp.com,,Tax Preparation,541213,8100629,29,32,2.6,6,2.7,5,58,71,10.4,2408195,2.9661785051816576,63.93
firm_0648,Harbor Tax Advisors,Frank Jones,49,7984 Commerce St,Tallahassee,FL,32301,Tallahassee,(496) 373-5574,info@harbortaxadviso.com,,Forensic Accounting,541211,464919,6,33,4.1,19,3.9,31,54,73,12.8,161819,3.746828494580671,63.91
firm_0148,Central Consulting,John Hernandez,62,4967 Business Blvd,Saugus,MA,01906,Boston,(709) 278-7153,info@centralconsulticpa.com,www.centralconsulticpa.com,Forensic Accounting,541211,6592336,44,5,3.4,16,3.2,21,31,78,11.7,1510305,4.554741672918039,63.89
firm_0535,James Jones CPA,Lisa Rodriguez,46,7983 Park Way,Tampa,FL,33614,Tampa,(494) 214-9009,info@jamesjonescpacpa.com,,CPA Firms,541211,6354929,18,13,2.7,24,2.9,28,25,82,13.7,1374396,3.52893330132011,63.88999999999999
firm_0488,Trusted Business Services,Mark Thompson,47,8949 Second Ave,Tampa,FL,33647,Tampa,(240) 221-5088,info@trustedbusinesscpa.com,,Bookkeeping Services,541219,591282,2,27,4.3,0,4.3,0,46,76,12.1,166971,3.1731465825099923,63.87
firm_0467,North CPAs,Karen Miller,52,9064 First Blvd,Tampa,FL,33602,Tampa,(651) 722-2402,info@northcpas.com,,Tax Preparation,541213,7677363,25,13,2.9,1,2.7,1,47,79,14.8,1978255,2.300850408151028,63.85
firm_0471,Community Audit Services,Stephen Carter,60,2255 Park Dr,Tampa,FL,33602,Tampa,(969) 334-2688,info@communityauditstax.com,,Estate Planning,541211,8361869,34,4,4.8,13,4.8,18,43,79,14.8,1281182,3.7727398962681495,63.85
firm_0659,Betty Nguyen Accounting,Laura Rivera,36,3423 Oak St,Pensacola,FL,32501,Pensacola,(589) 764-7767,info@bettynguyenacco.com,www.bettynguyenacco.com,Forensic Accounting,541211,4443601,19,3,2.9,146,2.8,166,0,67,9.7,1542792,4.081847213070596,63.839999999999996
firm_0496,Paul Williams Accounting,Michelle Smith,45,8898 Oak Ave,Tampa,FL,33607,Tampa,(997) 616-4499,info@paulwilliamsacc.com,,Bookkeeping Services,541219,5152433,21,14,2.9,3,2.8,4,45,81,13.8,1624546,3.0496426137557004,63.81
firm_0398,Family Associates,Sandra Lee,58,3877 Third Dr,Orlando,FL,32803,Orlando,(685) 298-9735,info@familyassociatecpa.com,www.familyassociatecpa.com,Bookkeeping Services,541219,5433696,15,9,2.6,95,2.4,82,25,74,12.4,1526830,2.8116070999476794,63.78
firm_0400,Sarah Ramirez Tax Services,Dorothy Hall,39,7063 Elm Ave,Orlando,FL,32803,Orlando,(485) 743-7838,info@sarahramireztaxcpa.com,www.sarahramireztaxcpa.com,Estate Planning,541211,5646695,34,5,2.5,109,2.7,186,2,74,12.4,1484002,3.9158832197115907,63.78
firm_0567,Sandra Gonzalez Tax Services,Donna Gonzalez,41,2068 First Blvd,Fort Lauderdale,FL,33301,Fort Lauderdale,(990) 278-1372,info@sandragonzaleztcpa.com,,Tax Preparation,541213,9400996,25,30,2.8,1,3.0,1,49,81,13.4,2097152,2.9372308285760016,63.53
firm_0574,Bay Area Consulting,Edward Scott,40,5446 Business Blvd,Fort Lauderdale,FL,33301,Fort Lauderdale,(371) 587-5492,info@bayareaconsultitax.com,,Tax Preparation,541213,7894993,16,16,2.6,16,2.4,16,34,81,13.4,2101764,2.6193078262050333,63.53
firm_0623,Central Group,Anthony King,44,3061 Elm Ave,Naples,FL,34102,Naples,(352) 617-1360,info@centralgrouptax.com,,Estate Planning,541211,786460,7,30,3.5,10,3.5,10,49,95,8.7,234868,3.707789932148991,63.339999999999996
firm_0519,Executive Tax Services,Sandra Hall,38,4568 Commerce Ave,Tampa,FL,33612,Tampa,(883) 980-8051,info@executivetaxsertax.com,www.executivetaxsertax.com,Tax Preparation,541213,7291548,43,5,3.4,50,3.1,54,13,73,11.9,1857386,3.200129414821541,63.28
firm_0179,East Corporation,Eric Smith,57,2356 Second Way,Worcester,MA,01608,Worcester,(733) 837-5242,info@eastcorporationcpa.com,,CPA Firms,541211,770517,9,34,2.9,6,3.1,5,70,65,9.2,195034,3.181173716316705,63.19
firm_0605,Kevin Lopez CPAs,Ashley Flores,36,8530 Main Dr,Palm Beach,FL,33480,West Palm Beach,(513) 907-7222,info@kevinlopezcpascpa.com,,Bookkeeping Services,541219,9093417,24,24,3.3,17,3.4,27,43,96,9.3,2028077,3.46227888042106,62.91
firm_0598,Valley Partners,Jose Jackson,40,9149 Park St,West Palm Beach,FL,33401,West Palm Beach,(941) 957-5408,info@valleypartners.com,,Bookkeeping Services,541219,7482874,41,32,2.7,15,2.6,15,45,80,12.7,1326372,3.373498848582279,62.89
firm_0672,Metro Consulting,Larry Walker,51,6149 Oak Ave,Fort Myers,FL,33901,Fort Myers,(883) 541-2597,info@metroconsultingtax.com,,Payroll Services,541214,512562,8,26,2.9,5,3.0,5,59,74,10.9,98797,4.095399898469932,62.730000000000004
firm_0643,Crown Tax Preparation,David Scott,55,2871 Third Blvd,Gainesville,FL,32601,Gainesville,(238) 672-5609,info@crowntaxpreparacpa.com,www.crowntaxpreparacpa.com,Estate Planning,541211,6621406,35,9,3.0,46,2.9,73,24,69,11.9,1355482,3.6545195916187345,62.68
firm_0413,Coastal Accounting,Sharon Gonzalez,55,403 Park Ave,Orlando,FL,32835,Orlando,(267) 441-6246,info@coastalaccounticpa.com,www.coastalaccounticpa.com,Bookkeeping Services,541219,8038333,15,5,3.0,91,3.2,152,20,71,11.2,1969777,3.188600490888266,62.489999999999995
firm_0422,Nancy Robinson CPA,Anthony Baker,46,2182 Second Way,Orlando,FL,32804,Orlando,(252) 658-2877,info@nancyrobinsoncptax.com,,Estate Planning,541211,8694595,45,28,3.2,12,3.3,20,46,76,12.8,1911975,3.752771271430995,62.36
firm_0110,Legacy Company,Donna Green,57,515 Second Blvd,Brighton,MA,02135,Boston,(616) 483-8828,info@legacycompanytax.com,www.legacycompanytax.com,Estate Planning,541211,788397,9,5,3.3,98,3.3,159,25,74,13.1,266866,3.4129597112550862,62.27
firm_0595,South Accounting,Michelle Mitchell,75,57 First Blvd,West Palm Beach,FL,33401,West Palm Beach,(977) 827-5216,info@southaccountingcpa.com,,Tax Preparation,541213,2540139,12,5,2.6,4,2.6,3,64,80,12.7,771377,2.803461547123093,61.89
firm_0460,Local Professional Corporation,Ashley Campbell,51,9416 Elm Dr,Orlando,FL,32810,Orlando,(583) 597-1273,info@localprofessioncpa.com,www.localprofessioncpa.com,Tax Preparation,541213,1783322,8,3,3.0,1,2.9,0,20,71,12.1,498031,2.7937531809871268,61.12
firm_0063,Coastal LLC,Karen Lewis,53,3166 Business Way,Framingham,MA,01701,Boston,(389) 656-4551,info@coastalllc.com,,Tax Preparation,541213,478792,8,34,4.7,19,4.9,15,46,79,13.2,92739,2.648019406971385,61.09
firm_0660,Capital Partners,Laura Thompson,45,932 Commerce Way,Pensacola,FL,32501,Pensacola,(633) 920-2872,info@capitalpartners.com,www.capitalpartners.com,Tax Preparation,541213,7465359,20,8,2.7,127,2.9,218,4,67,9.7,1625684,2.6767808597508136,60.839999999999996
firm_0378,East Tax Advisors,Kenneth White,65,3073 Second St,North Miami Beach,FL,33161,Miami,(539) 324-3469,info@easttaxadvisors.com,www.easttaxadvisors.com,Payroll Services,541214,722581,4,7,3.9,6,3.9,10,40,73,12.4,245956,3.5820522882170533,60.629999999999995
firm_0342,Kenneth Torres CPAs,Angela Taylor,55,7459 Park Ave,Kendall,FL,33155,Miami,(629) 276-2852,info@kennethtorrescp.com,www.kennethtorrescp.com,Forensic Accounting,541211,5802020,41,5,3.0,13,3.1,10,18,78,13.9,1692929,4.059784593975541,60.43000000000001
firm_0534,Edward Jackson CPAs,Jeffrey Ramirez,59,9707 Second St,Tampa,FL,33613,Tampa,(701) 912-1629,info@edwardjacksoncp.com,www.edwardjacksoncp.com,CPA Firms,541211,5127317,40,8,3.0,2,3.1,1,28,79,13.1,1626144,3.6404608796669438,60.02
firm_0664,Quality Corporation,Jeffrey Mitchell,47,315 Park Dr,Cape Coral,FL,33904,Cape Coral,(345) 789-4193,info@qualitycorporat.com,,Bookkeeping Services,541219,1261649,9,5,4.2,9,4.1,14,24,76,11.3,377701,3.144232331814135,59.31
firm_0196,Metro Audit Services,Donna Miller,39,9290 Second St,Springfield,MA,01103,Springfield,(824) 835-6238,info@metroauditservitax.com,www.metroauditservitax.com,Estate Planning,541211,6149812,32,4,2.9,51,3.2,78,4,61,8.7,1380079,3.6585785701067066,59.239999999999995
firm_0164,Community Financial Services,Deborah Williams,40,4311 Oak Dr,Worcester,MA,01609,Worcester,(783) 681-9665,info@communityfinanc.com,,CPA Firms,541211,6240632,36,15,3.2,0,3.2,0,45,68,9.8,1551853,3.167709930838867,59.06
firm_0639,Grove Professional Corporation,Stephen Carter,52,3990 Second St,Gainesville,FL,32601,Gainesville,(490) 807-3354,info@groveprofessioncpa.com,,Tax Preparation,541213,667271,4,33,3.2,3,3.0,3,56,69,11.9,170138,2.347454527120125,58.68
firm_0160,Kimberly Williams CPAs,Laura Carter,42,5160 Oak St,Worcester,MA,01609,Worcester,(839) 605-2649,info@kimberlywilliam.com,www.kimberlywilliam.com,Tax Preparation,541213,629831,3,6,3.9,94,3.8,143,14,68,9.8,164520,2.7908074683897524,58.06
firm_0191,Paul Ramirez CPAs,Scott Campbell,75,2213 Business Ave,Springfield,MA,01103,Springfield,(873) 688-8796,info@paulramirezcpastax.com,,Bookkeeping Services,541219,753277,15,9,3.7,2,4.0,2,71,61,8.7,211326,3.1205235491344117,57.239999999999995
firm_0671,Scott Jones CPAs,Dorothy Jackson,42,3667 Elm Blvd,Fort Myers,FL,33901,Fort Myers,(934) 264-9416,info@scottjonescpascpa.com,,Estate Planning,541211,8106340,17,9,4.8,10,4.9,17,15,74,10.9,1985952,4.0586613194588175,55.730000000000004
firm_0527,South Firm,Eric Mitchell,48,7273 Second Dr,Tampa,FL,33613,Tampa,(457) 905-3284,info@southfirmtax.com,,Tax Preparation,541213,1312317,13,7,2.7,14,2.4,20,29,79,13.1,222250,2.7957351422773282,53.02
firm_0014,Bay Area Professional Corporation,Amy Green,49,4591 First Ave,Boston,MA,02116,Boston,(545) 537-2020,info@bayareaprofessi.com,,Bookkeeping Services,541219,8183754,34,8,2.6,7,2.3,10,27,92,16.8,2183647,3.0831647280233874,52.8
firm_0622,Jason Flores Accounting,Eric Robinson,44,9428 Commerce St,Sarasota,FL,34236,Sarasota,(596) 528-2814,info@jasonfloresacco.com,,Forensic Accounting,541211,6374662,18,5,3.6,10,3.4,6,27,88,10.6,1946058,4.350763279075313,52.620000000000005
firm_0586,Andrew Lee Accounting,Lisa Hill,36,9284 Oak Way,Fort Lauderdale,FL,33316,Fort Lauderdale,(328) 651-7115,info@andrewleeaccouncpa.com,,CPA Firms,541211,6116108,18,8,3.9,11,3.8,13,21,75,11.8,1132037,3.718103986003422,51.51
firm_0185,Helen Moore Accounting,Gary Gonzalez,56,1636 Elm Way,Worcester,MA,01610,Worcester,(288) 394-8653,info@helenmooreaccoutax.com,,CPA Firms,541211,8178358,36,8,3.1,0,3.0,0,38,69,10.1,2438103,3.098008359750461,51.42
firm_0137,Trusted Company,Betty Taylor,52,1355 Elm Blvd,Financial District,MA,02110,Boston,(894) 386-2178,info@trustedcompanycpa.com,,Payroll Services,541214,669991,4,8,3.4,12,3.1,11,22,93,21.4,172878,4.185677929545436,46.95
